USERID;NAME;SURNAME;EMAIL;GENDER;RACE;AGE;PROVINCE;SOCIAL_MEDIA_HANDLE;CHANNEL2;RECORDDATE2;TIME;DURATION_2
1107714;Cody;Creager;Cody122@gmail.com;male;black;27;North West;@Cody12;Channel O;2016/01/25;11:22:00.000;00:24:33.000
809809;Reagan;Biggers;Reagan502@gmail.com;female;indian_asian;29;Kwazulu Natal;@Reagan50;Supersport Live Events;2016/02/05;17:17:00.000;00:07:32.000
809809;Reagan;Biggers;Reagan502@gmail.com;female;indian_asian;29;Kwazulu Natal;@Reagan50;ICC Cricket World Cup 2011;2016/03/05;18:22:00.000;00:00:46.000
720305;Shelley;Reisinger;Shelley221@yahoo.com;female;black;29;Gauteng;@Shelley22;Supersport Live Events;2016/01/18;23:30:00.000;00:00:00.000
720305;Shelley;Reisinger;Shelley221@yahoo.com;female;black;29;Gauteng;@Shelley22;Channel O;2016/01/19;08:55:00.000;00:10:24.000
720305;Shelley;Reisinger;Shelley221@yahoo.com;female;black;29;Gauteng;@Shelley22;Trace TV;2016/01/18;01:28:00.000;00:04:24.000
940555;Shane;Styer;Shane21@yahoo.com;male;indian_asian;25;Limpopo;@Shane2;Boomerang;2016/03/30;10:39:00.000;00:05:25.000
621521;Lucas;Hier;Lucas234@abcmail.com;male;black;25;Gauteng;@Lucas23;Trace TV;2016/01/12;14:07:00.000;00:01:06.000
2091343;Stephen;Woolard;Stephen155@mailxyz.com;male;black;34;Gauteng;@Stephen15;Channel O;2016/03/31;20:55:00.000;01:02:36.000
930950;Filiberto;Vital;Filiberto44@abcmail.com;male;coloured;32;Western Cape;@Filiberto4;SuperSport Blitz;2016/03/29;22:32:00.000;00:05:04.000
927311;Randy;Hier;Randy392@gmail.com;male;None;10;Gauteng;@Randy39;CNN;2016/03/30;21:06:00.000;00:01:49.000
927311;Randy;Hier;Randy392@gmail.com;male;None;10;Gauteng;@Randy39;ICC Cricket World Cup 2011;2016/03/30;17:59:00.000;00:10:36.000
877297;Brendan;Paradis;Brendan451@yahoo.com;male;indian_asian;28;Gauteng;@Brendan45;Supersport Live Events;2016/03/24;14:57:00.000;00:00:00.000
804350;Minerva;Marek;Minerva322@gmail.com;female;coloured;28;Western Cape;@Minerva32;Trace TV;2016/02/20;07:40:00.000;00:00:42.000
804350;Minerva;Marek;Minerva322@gmail.com;female;coloured;28;Western Cape;@Minerva32;Boomerang;2016/01/14;23:42:00.000;00:00:15.000
804350;Minerva;Marek;Minerva322@gmail.com;female;coloured;28;Western Cape;@Minerva32;E! Entertainment;2016/03/04;23:30:00.000;00:46:38.000
804350;Minerva;Marek;Minerva322@gmail.com;female;coloured;28;Western Cape;@Minerva32;E! Entertainment;2016/03/19;17:05:00.000;00:00:20.000
802821;Jared;Tancredi;Jared503@mail.com;male;coloured;26;Western Cape;@Jared50;Cartoon Network;2016/02/21;09:25:00.000;00:01:08.000
802821;Jared;Tancredi;Jared503@mail.com;male;coloured;26;Western Cape;@Jared50;Channel O;2016/02/21;18:12:00.000;00:01:06.000
809813;Raymundo;Arrieta;Raymundo431@yahoo.com;male;black;35;Western Cape;@Raymundo43;Supersport Live Events;2016/02/16;23:33:00.000;00:25:46.000
832641;Dion;Curran;Dion333@mail.com;male;black;30;Western Cape;@Dion33;Break in transmission;2016/03/01;22:12:00.000;00:03:11.000
821402;Bret;Bilyeu;Bret313@mail.com;male;black;24;Gauteng;@Bret31;Trace TV;2016/02/27;16:58:00.000;00:37:27.000
778959;Earl;Arrieta;Earl421@yahoo.com;male;black;20;Gauteng;@Earl42;Africa Magic;2016/03/31;17:14:00.000;00:00:11.000
778959;Earl;Arrieta;Earl421@yahoo.com;male;black;20;Gauteng;@Earl42;Cartoon Network;2016/03/31;11:58:00.000;00:00:32.000
778959;Earl;Arrieta;Earl421@yahoo.com;male;black;20;Gauteng;@Earl42;Trace TV;2016/03/31;15:39:00.000;00:32:24.000
778959;Earl;Arrieta;Earl421@yahoo.com;male;black;20;Gauteng;@Earl42;Trace TV;2016/03/31;16:51:00.000;00:32:45.000
778959;Earl;Arrieta;Earl421@yahoo.com;male;black;20;Gauteng;@Earl42;DStv Events 1;2016/03/30;12:36:00.000;00:02:35.000
2369849;Roxana;Nicholls;Roxana81@yahoo.com;female;black;39;Northern Cape;@Roxana8;Cartoon Network;2016/02/25;13:04:00.000;00:13:54.000
2369849;Roxana;Nicholls;Roxana81@yahoo.com;female;black;39;Northern Cape;@Roxana8;Channel O;2016/03/19;03:07:00.000;00:06:00.000
2369849;Roxana;Nicholls;Roxana81@yahoo.com;female;black;39;Northern Cape;@Roxana8;Cartoon Network;2016/03/19;05:38:00.000;01:03:02.000
2369849;Roxana;Nicholls;Roxana81@yahoo.com;female;black;39;Northern Cape;@Roxana8;Channel O;2016/02/06;15:48:00.000;00:01:33.000
2369849;Roxana;Nicholls;Roxana81@yahoo.com;female;black;39;Northern Cape;@Roxana8;Cartoon Network;2016/03/29;12:02:00.000;00:33:53.000
902099;Royal;Holt;Royal174@abcmail.com;male;white;56;Gauteng;@Royal17;ICC Cricket World Cup 2011;2016/03/25;16:15:00.000;00:00:34.000
808402;None;None;Malika235@mailxyz.com;None;None;0;None;None;Channel O;2016/03/04;11:58:00.000;00:02:12.000
808402;None;None;Malika235@mailxyz.com;None;None;0;None;None;Supersport Live Events;2016/02/27;15:58:00.000;00:00:00.000
808402;None;None;Malika235@mailxyz.com;None;None;0;None;None;Trace TV;2016/02/28;18:13:00.000;00:11:18.000
920007;Royal;Bilyeu;Royal175@mailxyz.com;male;black;29;Mpumalanga;@Royal17;ICC Cricket World Cup 2011;2016/03/28;10:35:00.000;00:00:30.000
920007;Royal;Bilyeu;Royal175@mailxyz.com;male;black;29;Mpumalanga;@Royal17;Channel O;2016/03/28;10:39:00.000;00:04:15.000
920007;Royal;Bilyeu;Royal175@mailxyz.com;male;black;29;Mpumalanga;@Royal17;Channel O;2016/03/25;10:20:00.000;00:03:00.000
104516;None;None;Felipa325@mailxyz.com;None;None;0;None;None;CNN;2016/03/26;07:48:00.000;00:01:09.000
221281;None;None;Desirae61@yahoo.com;None;None;0;None;None;M-Net;2016/01/29;19:11:00.000;00:02:54.000
221281;None;None;Desirae61@yahoo.com;None;None;0;None;None;Trace TV;2016/01/27;12:57:00.000;00:00:42.000
831231;Markus;Nicholls;Markus195@mailxyz.com;male;black;33;Mpumalanga;@Markus19;Supersport Live Events;2016/03/13;16:12:00.000;00:25:40.000
831231;Markus;Nicholls;Markus195@mailxyz.com;male;black;33;Mpumalanga;@Markus19;Africa Magic;2016/03/06;20:24:00.000;00:00:28.000
930955;Markus;Marek;Markus191@yahoo.com;male;black;36;Gauteng;@Markus19;CNN;2016/03/31;19:58:00.000;00:02:02.000
930955;Markus;Marek;Markus191@yahoo.com;male;black;36;Gauteng;@Markus19;Boomerang;2016/03/29;07:50:00.000;00:00:48.000
809817;Jacinto;Arrieta;Jacinto251@yahoo.com;male;black;27;Western Cape;@Jacinto25;Trace TV;2016/02/19;13:18:00.000;00:02:06.000
809817;Jacinto;Arrieta;Jacinto251@yahoo.com;male;black;27;Western Cape;@Jacinto25;Trace TV;2016/02/20;10:17:00.000;00:02:30.000
809817;Jacinto;Arrieta;Jacinto251@yahoo.com;male;black;27;Western Cape;@Jacinto25;Vuzu;2016/02/19;18:05:00.000;00:00:35.000
809817;Jacinto;Arrieta;Jacinto251@yahoo.com;male;black;27;Western Cape;@Jacinto25;E! Entertainment;2016/02/21;17:23:00.000;00:06:10.000
2427141;Stacy;Arrieta;Stacy274@abcmail.com;male;black;33;Eastern Cape;@Stacy27;Channel O;2016/01/14;20:04:00.000;00:12:48.000
2427141;Stacy;Arrieta;Stacy274@abcmail.com;male;black;33;Eastern Cape;@Stacy27;Channel O;2016/03/19;00:00:00.000;00:12:45.000
772614;Claud;Jacox;Claud343@mail.com;male;None;24;Free State;@Claud34;Boomerang;2016/01/22;20:52:00.000;00:00:16.000
772614;Claud;Jacox;Claud343@mail.com;male;None;24;Free State;@Claud34;Boomerang;2016/01/22;19:42:00.000;00:05:29.000
772614;Claud;Jacox;Claud343@mail.com;male;None;24;Free State;@Claud34;Channel O;2016/01/16;21:03:00.000;00:01:42.000
772614;Claud;Jacox;Claud343@mail.com;male;None;24;Free State;@Claud34;kykNET;2016/01/22;20:22:00.000;00:06:36.000
266792;Claud;Mcclaine;Claud344@abcmail.com;male;coloured;28;Gauteng;@Claud34;ICC Cricket World Cup 2011;2016/03/15;12:29:00.000;00:26:20.000
266792;Claud;Mcclaine;Claud344@abcmail.com;male;coloured;28;Gauteng;@Claud34;ICC Cricket World Cup 2011;2016/03/03;08:34:00.000;00:01:58.000
804360;Randy;Reisinger;Randy391@yahoo.com;male;black;20;Limpopo;@Randy39;Channel O;2016/02/17;20:18:00.000;00:01:03.000
804360;Randy;Reisinger;Randy391@yahoo.com;male;black;20;Limpopo;@Randy39;Cartoon Network;2016/02/17;10:54:00.000;00:00:00.000
810268;Efren;Shkreli;Efren134@abcmail.com;male;black;24;Mpumalanga;@Efren13;Cartoon Network;2016/02/13;17:27:00.000;00:00:38.000
2204331;Hyman;Marek;Hyman81@yahoo.com;male;black;52;Gauteng;@Hyman8;SuperSport Blitz;2016/02/07;11:35:00.000;00:00:26.000
2204331;Hyman;Marek;Hyman81@yahoo.com;male;black;52;Gauteng;@Hyman8;Channel O;2016/01/13;15:32:00.000;00:04:24.000
2204331;Hyman;Marek;Hyman81@yahoo.com;male;black;52;Gauteng;@Hyman8;M-Net;2016/01/14;10:50:00.000;00:00:04.000
2204331;Hyman;Marek;Hyman81@yahoo.com;male;black;52;Gauteng;@Hyman8;Africa Magic;2016/01/27;17:47:00.000;00:00:06.000
2204331;Hyman;Marek;Hyman81@yahoo.com;male;black;52;Gauteng;@Hyman8;E! Entertainment;2016/01/20;14:16:00.000;00:00:12.000
2204331;Hyman;Marek;Hyman81@yahoo.com;male;black;52;Gauteng;@Hyman8;SuperSport Blitz;2016/01/13;13:06:00.000;00:16:38.000
2204331;Hyman;Marek;Hyman81@yahoo.com;male;black;52;Gauteng;@Hyman8;Africa Magic;2016/02/23;19:53:00.000;00:00:13.000
2204331;Hyman;Marek;Hyman81@yahoo.com;male;black;52;Gauteng;@Hyman8;CNN;2016/03/30;21:43:00.000;00:02:24.000
2204331;Hyman;Marek;Hyman81@yahoo.com;male;black;52;Gauteng;@Hyman8;Supersport Live Events;2016/03/01;21:20:00.000;00:00:00.000
867080;Len;Pilot;Len442@gmail.com;male;white;18;Gauteng;@Len44;Channel O;2016/03/13;23:00:00.000;00:06:48.000
867080;Len;Pilot;Len442@gmail.com;male;white;18;Gauteng;@Len44;Boomerang;2016/03/14;19:21:00.000;00:03:59.000
867080;Len;Pilot;Len442@gmail.com;male;white;18;Gauteng;@Len44;SawSee;2016/03/05;08:49:00.000;00:00:24.000
867080;Len;Pilot;Len442@gmail.com;male;white;18;Gauteng;@Len44;Channel O;2016/03/06;09:02:00.000;00:06:45.000
867080;Len;Pilot;Len442@gmail.com;male;white;18;Gauteng;@Len44;Cartoon Network;2016/03/07;18:27:00.000;00:00:28.000
867080;Len;Pilot;Len442@gmail.com;male;white;18;Gauteng;@Len44;Africa Magic;2016/03/17;02:29:00.000;00:00:11.000
150741;Eula;Mccown;Eula294@abcmail.com;female;black;22;Gauteng;@Eula29;Africa Magic;2016/01/20;09:47:00.000;00:10:21.000
809820;Efren;Vital;Efren133@mail.com;male;black;25;Gauteng;@Efren13;Boomerang;2016/02/22;20:23:00.000;00:27:56.000
809820;Efren;Vital;Efren133@mail.com;male;black;25;Gauteng;@Efren13;Supersport Live Events;2016/03/03;21:36:00.000;00:00:00.000
809820;Efren;Vital;Efren133@mail.com;male;black;25;Gauteng;@Efren13;Supersport Live Events;2016/01/22;19:25:00.000;00:24:32.000
453480;None;None;Shandra473@mail.com;None;None;0;None;None;Africa Magic;2016/03/28;10:48:00.000;00:00:44.000
2015328;Donald;Sytsma;Donald221@yahoo.com;male;black;28;Kwazulu Natal;@Donald22;SuperSport Blitz;2016/03/02;23:53:00.000;00:02:36.000
2015328;Donald;Sytsma;Donald221@yahoo.com;male;black;28;Kwazulu Natal;@Donald22;ICC Cricket World Cup 2011;2016/03/08;18:15:00.000;00:46:02.000
2015328;Donald;Sytsma;Donald221@yahoo.com;male;black;28;Kwazulu Natal;@Donald22;Supersport Live Events;2016/03/06;15:42:00.000;00:00:26.000
2015328;Donald;Sytsma;Donald221@yahoo.com;male;black;28;Kwazulu Natal;@Donald22;Boomerang;2016/03/30;20:50:00.000;00:00:00.000
893325;Earl;Tancredi;Earl421@yahoo.com;male;indian_asian;34;Gauteng;@Earl42;Supersport Live Events;2016/03/24;11:14:00.000;00:06:26.000
893325;Earl;Tancredi;Earl421@yahoo.com;male;indian_asian;34;Gauteng;@Earl42;ICC Cricket World Cup 2011;2016/03/25;14:47:00.000;00:00:28.000
2369881;Hugh;Mastrangelo;Hugh12@gmail.com;male;coloured;30;Western Cape;@Hugh1;M-Net;2016/03/22;05:07:00.000;00:06:10.000
2369881;Hugh;Mastrangelo;Hugh12@gmail.com;male;coloured;30;Western Cape;@Hugh1;CNN;2016/03/05;18:03:00.000;00:02:39.000
772618;Emilie;Deblois;Emilie325@mailxyz.com;female;coloured;14;Kwazulu Natal;@Emilie32;Africa Magic;2016/01/30;14:14:00.000;00:00:11.000
2000313;Carter;Tancredi;Carter34@abcmail.com;male;black;27;North West;@Carter3;DStv Events 1;2016/03/31;21:00:00.000;00:02:05.000
809823;Yong;Singer;Yong483@mail.com;male;black;30;Gauteng;@Yong48;Supersport Live Events;2016/02/19;19:54:00.000;00:01:32.000
867086;Alecia;Roquemore;Alecia333@mail.com;female;black;29;Free State;@Alecia33;Africa Magic;2016/03/12;21:48:00.000;00:14:17.000
809824;Hugh;Marek;Hugh11@yahoo.com;male;coloured;38;Western Cape;@Hugh1;ICC Cricket World Cup 2011;2016/02/24;16:53:00.000;00:01:32.000
809824;Hugh;Marek;Hugh11@yahoo.com;male;coloured;38;Western Cape;@Hugh1;Cartoon Network;2016/02/25;18:32:00.000;00:00:08.000
809824;Hugh;Marek;Hugh11@yahoo.com;male;coloured;38;Western Cape;@Hugh1;E! Entertainment;2016/01/24;08:32:00.000;00:03:34.000
809824;Hugh;Marek;Hugh11@yahoo.com;male;coloured;38;Western Cape;@Hugh1;Supersport Live Events;2016/01/22;15:56:00.000;00:14:54.000
809824;Hugh;Marek;Hugh11@yahoo.com;male;coloured;38;Western Cape;@Hugh1;SuperSport Blitz;2016/03/05;09:16:00.000;00:03:42.000
809824;Hugh;Marek;Hugh11@yahoo.com;male;coloured;38;Western Cape;@Hugh1;Cartoon Network;2016/02/06;14:13:00.000;00:04:25.000
809824;Hugh;Marek;Hugh11@yahoo.com;male;coloured;38;Western Cape;@Hugh1;SawSee;2016/03/06;16:19:00.000;00:00:13.000
894706;Abel;Martello;Abel185@mailxyz.com;male;indian_asian;31;Mpumalanga;@Abel18;Supersport Live Events;2016/03/24;16:42:00.000;00:05:48.000
809825;Hyman;Slane;Hyman84@abcmail.com;male;black;32;Gauteng;@Hyman8;Supersport Live Events;2016/02/19;08:55:00.000;00:19:38.000
809825;Hyman;Slane;Hyman84@abcmail.com;male;black;32;Gauteng;@Hyman8;Supersport Live Events;2016/02/19;23:34:00.000;00:00:30.000
809825;Hyman;Slane;Hyman84@abcmail.com;male;black;32;Gauteng;@Hyman8;Supersport Live Events;2016/02/19;23:43:00.000;00:03:56.000
809825;Hyman;Slane;Hyman84@abcmail.com;male;black;32;Gauteng;@Hyman8;Supersport Live Events;2016/02/19;23:49:00.000;00:00:54.000
809825;Hyman;Slane;Hyman84@abcmail.com;male;black;32;Gauteng;@Hyman8;Supersport Live Events;2016/02/19;23:57:00.000;00:00:00.000
809825;Hyman;Slane;Hyman84@abcmail.com;male;black;32;Gauteng;@Hyman8;Africa Magic;2016/02/16;19:22:00.000;00:00:19.000
809825;Hyman;Slane;Hyman84@abcmail.com;male;black;32;Gauteng;@Hyman8;Boomerang;2016/02/17;06:53:00.000;00:00:00.000
809825;Hyman;Slane;Hyman84@abcmail.com;male;black;32;Gauteng;@Hyman8;Africa Magic;2016/02/17;12:04:00.000;00:00:34.000
809825;Hyman;Slane;Hyman84@abcmail.com;male;black;32;Gauteng;@Hyman8;Africa Magic;2016/02/17;07:46:00.000;00:00:28.000
809825;Hyman;Slane;Hyman84@abcmail.com;male;black;32;Gauteng;@Hyman8;SuperSport Blitz;2016/02/17;18:31:00.000;00:01:36.000
808410;Cordie;Singer;Cordie135@mailxyz.com;female;white;24;Western Cape;@Cordie13;Trace TV;2016/02/22;14:54:00.000;00:00:12.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;E! Entertainment;2016/02/26;19:14:00.000;00:00:00.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;SawSee;2016/02/26;19:15:00.000;00:00:00.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Cartoon Network;2016/02/26;20:49:00.000;00:00:22.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Channel O;2016/03/03;11:34:00.000;00:07:45.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;CNN;2016/02/25;16:06:00.000;00:00:31.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Trace TV;2016/03/18;16:10:00.000;00:18:15.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;CNN;2016/03/18;16:28:00.000;00:16:38.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Boomerang;2016/03/18;16:46:00.000;00:04:38.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;ICC Cricket World Cup 2011;2016/03/18;12:58:00.000;00:08:32.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;SawSee;2016/03/04;07:49:00.000;00:00:20.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Channel O;2016/03/05;14:12:00.000;00:07:12.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Boomerang;2016/03/20;11:57:00.000;00:04:02.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Break in transmission;2016/02/27;16:13:00.000;00:00:29.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Boomerang;2016/02/27;21:01:00.000;00:09:47.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;CNN;2016/03/12;19:22:00.000;00:00:00.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;CNN;2016/03/28;14:34:00.000;00:12:20.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Trace TV;2016/03/28;17:23:00.000;00:00:00.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;CNN;2016/03/16;09:10:00.000;00:00:38.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Africa Magic;2016/02/28;07:16:00.000;00:00:55.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Africa Magic;2016/03/12;17:47:00.000;00:00:00.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;SawSee;2016/03/25;20:39:00.000;00:00:45.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Boomerang;2016/03/25;11:30:00.000;00:00:32.000
2091371;Dee;Gettys;Dee215@mailxyz.com;male;black;44;Gauteng;@Dee21;Cartoon Network;2016/03/29;07:22:00.000;00:00:00.000
170792;Emerson;Tancredi;Emerson243@mail.com;male;black;31;Gauteng;@Emerson24;Channel O;2016/03/31;04:36:00.000;00:27:30.000
170792;Emerson;Tancredi;Emerson243@mail.com;male;black;31;Gauteng;@Emerson24;Channel O;2016/03/29;05:02:00.000;00:00:00.000
809828;Eli;Leicht;Eli295@mailxyz.com;male;black;40;Gauteng;@Eli29;Supersport Live Events;2016/01/21;09:17:00.000;00:13:12.000
867091;Trudie;Restivo;Trudie64@abcmail.com;female;black;30;Gauteng;@Trudie6;E! Entertainment;2016/03/13;20:38:00.000;00:01:24.000
2369889;Jacinto;Hier;Jacinto252@gmail.com;male;black;27;North West;@Jacinto25;Channel O;2016/02/15;10:21:00.000;00:00:18.000
765264;Dia;Arrieta;Dia324@abcmail.com;female;black;23;Mpumalanga;@Dia32;Channel O;2016/01/23;21:56:00.000;00:05:42.000
809830;Carlota;Tancredi;Carlota504@abcmail.com;female;black;38;Mpumalanga;@Carlota50;Africa Magic;2016/02/19;19:07:00.000;00:00:20.000
809830;Carlota;Tancredi;Carlota504@abcmail.com;female;black;38;Mpumalanga;@Carlota50;Channel O;2016/02/25;14:50:00.000;00:00:00.000
809830;Carlota;Tancredi;Carlota504@abcmail.com;female;black;38;Mpumalanga;@Carlota50;Africa Magic;2016/03/08;20:41:00.000;00:00:13.000
772624;Raymundo;Condie;Raymundo431@yahoo.com;male;black;47;North West;@Raymundo43;Cartoon Network;2016/02/12;22:23:00.000;00:01:15.000
1108737;Dion;Vital;Dion331@yahoo.com;male;black;21;Gauteng;@Dion33;Cartoon Network;2016/03/10;03:43:00.000;00:13:20.000
962150;Claud;Mina;Claud342@gmail.com;male;indian_asian;31;Gauteng;@Claud34;ICC Cricket World Cup 2011;2016/03/23;14:20:00.000;00:00:00.000
794277;Art;Sieren;Art402@gmail.com;male;black;33;Gauteng;@Art40;Cartoon Network;2016/02/14;15:40:00.000;00:02:35.000
794277;Art;Sieren;Art402@gmail.com;male;black;33;Gauteng;@Art40;SawSee;2016/02/14;21:18:00.000;00:01:05.000
1542251;Filiberto;Caves;Filiberto44@abcmail.com;male;black;36;Mpumalanga;@Filiberto4;Africa Magic;2016/02/04;16:16:00.000;00:00:00.000
780108;Lucas;Deblois;Lucas231@yahoo.com;male;white;45;Kwazulu Natal;@Lucas23;CNN;2016/02/10;10:07:00.000;00:00:00.000
780108;Lucas;Deblois;Lucas231@yahoo.com;male;white;45;Kwazulu Natal;@Lucas23;CNN;2016/01/22;18:27:00.000;01:18:06.000
780108;Lucas;Deblois;Lucas231@yahoo.com;male;white;45;Kwazulu Natal;@Lucas23;CNN;2016/01/21;15:15:00.000;00:07:29.000
780108;Lucas;Deblois;Lucas231@yahoo.com;male;white;45;Kwazulu Natal;@Lucas23;CNN;2016/01/24;15:42:00.000;00:26:46.000
780108;Lucas;Deblois;Lucas231@yahoo.com;male;white;45;Kwazulu Natal;@Lucas23;CNN;2016/02/12;16:09:00.000;00:00:12.000
65180;None;None;Meghann363@mail.com;None;None;0;None;None;Africa Magic;2016/01/22;11:35:00.000;00:00:17.000
366659;None;None;Yolonda164@abcmail.com;None;None;0;None;None;Supersport Live Events;2016/03/19;19:26:00.000;00:44:56.000
893337;Len;Woolard;Len444@abcmail.com;male;indian_asian;33;Gauteng;@Len44;Supersport Live Events;2016/03/23;14:49:00.000;00:00:42.000
893337;Len;Woolard;Len444@abcmail.com;male;indian_asian;33;Gauteng;@Len44;ICC Cricket World Cup 2011;2016/03/23;14:55:00.000;00:00:44.000
879787;None;None;Reagan281@yahoo.com;None;None;0;None;None;Boomerang;2016/03/28;22:41:00.000;00:00:14.000
879787;None;None;Reagan281@yahoo.com;None;None;0;None;None;Supersport Live Events;2016/03/28;22:41:00.000;00:01:08.000
809834;Wilton;Mccollum;Wilton413@mail.com;male;black;33;Gauteng;@Wilton41;Trace TV;2016/02/02;17:47:00.000;00:00:51.000
530287;Brendan;Langenfeld;Brendan452@gmail.com;male;indian_asian;33;Mpumalanga;@Brendan45;SuperSport Blitz;2016/01/18;15:42:00.000;00:00:50.000
780110;Trudie;Restivo;Trudie292@gmail.com;female;black;25;Northern Cape;@Trudie29;Africa Magic;2016/02/09;18:41:00.000;00:00:14.000
443916;Bess;Jacox;Bess61@yahoo.com;female;white;39;Gauteng;@Bess6;SawSee;2016/01/15;05:37:00.000;00:03:13.000
780111;Irving;Holt;Irving53@mail.com;male;indian_asian;27;Gauteng;@Irving5;Boomerang;2016/01/08;02:39:00.000;00:00:12.000
780111;Irving;Holt;Irving53@mail.com;male;indian_asian;27;Gauteng;@Irving5;Boomerang;2016/01/07;20:49:00.000;00:01:43.000
780111;Irving;Holt;Irving53@mail.com;male;indian_asian;27;Gauteng;@Irving5;Trace TV;2016/01/07;15:31:00.000;00:02:06.000
780111;Irving;Holt;Irving53@mail.com;male;indian_asian;27;Gauteng;@Irving5;Trace TV;2016/01/07;23:25:00.000;00:01:00.000
2204356;Eli;Mcclaine;Eli291@yahoo.com;male;black;51;Gauteng;@Eli29;ICC Cricket World Cup 2011;2016/02/19;10:43:00.000;00:03:52.000
2204356;Eli;Mcclaine;Eli291@yahoo.com;male;black;51;Gauteng;@Eli29;SuperSport Blitz;2016/02/05;22:38:00.000;00:00:00.000
2204356;Eli;Mcclaine;Eli291@yahoo.com;male;black;51;Gauteng;@Eli29;Channel O;2016/02/15;07:33:00.000;00:56:12.000
2204356;Eli;Mcclaine;Eli291@yahoo.com;male;black;51;Gauteng;@Eli29;Break in transmission;2016/02/10;17:13:00.000;00:00:32.000
